NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,0,1,0,0,1,0,1,1,48,8,0,12.78
1,0,1,0,0,1,0,0,1,1,0,1,1,48,160,0,13.39
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.85
1,1,1,0,0,1,0,0,0,1,1,1,0,48,160,0,7.13
1,0,0,0,0,1,1,0,0,1,0,1,1,44,320,0,16.56
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.08
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.24
1,0,1,0,0,1,1,0,0,1,0,1,1,48,320,0,14.08
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.83
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.54
1,1,1,0,0,1,0,0,1,1,0,1,0,22,320,0,6.63
1,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,9.73
1,1,1,0,0,1,0,0,1,1,0,1,0,8,8,0,3.81
1,0,1,0,0,1,1,0,0,1,0,1,1,22,320,0,10.22
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,10.67
1,1,1,0,1,0,0,0,0,1,0,1,0,22,320,0,6.16
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,9.97
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.33
1,0,1,0,0,1,1,0,0,1,0,1,1,48,320,0,14.97
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,3.53
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.32
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.43
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.16
0,1,1,0,1,1,0,0,0,1,0,1,0,44,320,0,10.76
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,16.11
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,7.58
1,0,1,0,0,1,0,0,1,1,0,1,1,22,320,0,10.58
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,7.68
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,5.26
1,0,1,0,0,0,0,0,0,1,1,1,1,22,160,0,9.22
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.87
1,0,1,0,0,1,0,0,1,1,0,1,1,8,160,0,4.1
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.59
1,0,1,0,0,1,0,1,0,1,0,1,1,8,160,0,4.14
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.85
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,3.51
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.28
0,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.41
1,0,1,1,0,1,0,0,1,1,0,1,0,8,320,0,5.92
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,8.66
1,0,1,0,0,1,0,0,0,1,1,1,1,22,320,0,9.99
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,13.69
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,2.91
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,3.53
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.29
1,0,0,0,0,1,0,0,1,1,0,1,1,8,160,0,4.15
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.32
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,3.54
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.89
1,0,1,0,0,1,0,0,1,1,0,1,1,8,160,0,4.12
0,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,3.69
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,15.45
1,0,1,1,0,1,0,0,0,1,1,1,0,22,320,0,10.15
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,23.21
1,1,1,0,0,0,0,0,0,1,1,1,0,48,8,0,9.09
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,5.56
1,1,1,0,0,1,1,0,0,1,0,1,0,22,320,0,10.74
1,0,0,1,0,1,1,0,0,1,0,1,0,8,160,0,5.32
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,10.09
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,6.75
1,0,1,0,1,1,0,0,0,1,0,1,1,22,160,0,15.18
0,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,7.75
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,6.85
1,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,8.64
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,7.94
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.87
1,0,1,1,0,1,1,0,0,1,0,1,0,48,320,0,12.11
1,0,1,0,0,1,1,0,0,1,0,1,1,48,160,0,13.25
1,0,0,0,0,1,0,1,0,1,0,1,1,22,160,0,9.23
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.25
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.37
1,0,1,0,1,1,0,0,0,1,0,1,1,22,160,0,9.18
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.17
0,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.91
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,5.22
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,5.46
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.5
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,10.68
1,0,1,0,0,1,0,0,1,1,0,1,1,44,320,0,16.59
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,7.55
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.13
1,0,1,0,0,1,1,0,0,1,0,1,1,22,320,0,9.89
1,0,1,1,0,1,0,0,0,1,1,1,0,48,8,0,9.97
0,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.4
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,6.2
1,1,1,0,0,1,1,0,0,1,0,1,0,44,8,0,9.02
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,16.14
1,0,1,0,0,1,1,0,0,1,0,1,1,44,8,0,14.49
1,1,0,0,0,1,0,0,0,1,1,1,0,8,160,0,2.91
1,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,4.69
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.45
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,3.05
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.5
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.51
1,0,1,1,0,0,0,1,0,1,0,1,0,22,160,0,7.53
1,0,1,1,0,0,0,0,0,1,1,1,0,22,160,0,7.55
1,0,1,0,0,0,0,0,1,1,0,1,1,44,8,0,14.6
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.24
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,0,2.38
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,6.97
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.42
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,12.7
0,0,1,1,0,0,1,0,0,1,0,1,0,22,320,0,7.63
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.19
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,16.65
1,0,0,0,0,1,0,0,1,1,0,1,1,44,160,0,16.45
1,0,1,0,0,1,0,0,1,1,0,1,1,22,320,0,9.86
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,8.02
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,10.71
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.14
0,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,15.6
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.47
1,0,0,0,0,1,1,0,0,1,0,1,1,44,160,0,15.61
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.56
1,0,1,1,0,1,1,0,0,1,0,1,0,22,160,0,7.56
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,16.52
1,0,1,0,0,1,0,1,0,1,0,1,1,48,320,0,14.02
0,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,5.1
1,0,0,0,0,1,0,0,0,1,1,1,1,48,320,0,14.01
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,4.33
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,3.08
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.54
1,0,1,0,0,1,0,0,0,1,1,1,1,22,320,0,10.55
0,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,4.18
1,0,0,0,1,1,0,0,0,1,0,1,1,48,320,0,15.02
1,0,0,0,1,1,0,0,0,1,0,1,1,8,8,0,3.68
1,0,0,0,0,1,0,0,0,1,1,1,1,48,160,0,13.42
1,0,0,0,0,1,0,0,0,1,1,1,1,22,160,0,9.27
0,1,0,0,1,1,0,0,0,1,0,1,0,8,8,0,2.34
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,4.8
1,0,1,1,0,1,1,0,0,1,0,1,0,8,320,0,4.3
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,3.61
0,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.69
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.01
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.16
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,17.15
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.58
0,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.4
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,4.14
1,1,0,0,0,0,0,0,1,0,0,0,0,48,160,0,10.66
0,0,0,1,0,0,1,0,0,1,0,1,0,22,320,0,11.9
0,0,0,0,0,1,0,0,0,1,1,1,1,22,320,0,10.09
1,1,0,0,1,0,0,0,0,1,0,1,0,22,8,0,5.37
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,3.46
1,1,1,0,0,1,1,0,0,1,0,1,0,22,160,0,5.94
1,0,1,1,0,0,0,0,0,0,1,1,0,48,8,0,10.06
1,0,0,0,0,0,0,0,1,1,0,0,1,48,8,0,20.37
0,0,1,0,1,0,0,0,0,0,0,1,1,22,8,0,14.38
1,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,8.13
1,0,1,1,0,1,0,0,1,1,0,1,0,22,160,0,7.84
1,0,1,0,0,0,0,0,1,1,0,1,1,44,8,0,15.6
0,1,0,0,0,0,0,0,0,0,1,0,0,48,8,0,13.58
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,5.4
0,0,1,0,0,0,0,0,0,0,1,1,1,44,8,0,13.69
1,0,0,0,0,0,0,0,0,1,1,1,1,8,8,0,5.21
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,1,8.85
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,1,8.84
0,1,1,0,1,0,0,0,0,0,0,1,0,22,8,1,9.65
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,5.15
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,5.04
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,0,8.81
1,1,0,0,1,0,0,0,0,1,0,1,0,22,8,0,5.23
0,1,1,0,1,0,0,0,0,0,0,1,0,8,8,1,3.52
1,0,0,0,0,0,1,0,0,1,0,0,1,22,8,1,8.14
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,5.22
1,0,0,1,1,0,0,0,0,1,0,1,0,44,8,0,18.0
0,1,1,0,0,0,1,0,0,1,0,0,0,44,160,0,10.18
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,1,2.67
1,1,0,0,0,0,0,0,0,0,1,0,0,48,8,0,12.48
1,0,0,0,1,0,0,0,0,1,0,1,1,22,8,0,13.16
0,0,1,0,0,0,1,0,0,1,0,1,1,48,8,0,19.48
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,1,2.67
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,6.2
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,2,12.06
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,5.24
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,14.16
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,3.88
1,0,0,0,0,0,0,0,1,0,0,0,1,44,8,1,14.93
1,0,1,1,0,1,0,0,1,0,0,1,0,8,160,0,5.33
0,1,0,0,0,0,0,1,0,0,0,0,0,48,8,2,14.51
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,15.23
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,11.09
1,1,1,0,0,1,1,0,0,0,0,1,0,22,320,0,10.84
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,10.84
0,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,18.25
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,5.3
1,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,11.26
1,1,1,0,1,1,0,0,0,1,0,1,0,22,160,0,5.92
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,1,6.38
1,0,1,0,1,0,0,0,0,1,0,0,1,22,8,0,14.23
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,1,9.18
0,1,0,0,0,1,1,0,0,1,0,0,0,44,160,0,10.48
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,0,13.42
1,1,1,0,0,1,0,1,0,0,0,1,0,22,320,0,10.97
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,10.84
1,0,0,1,0,0,0,0,1,0,0,0,0,44,8,1,11.97
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,8.01
0,0,0,1,1,0,0,0,0,0,0,1,0,44,8,0,16.29
0,0,0,1,1,0,0,0,0,0,0,1,0,44,8,0,14.77
1,0,0,0,1,0,0,0,0,1,0,0,1,22,8,1,8.14
0,0,1,1,0,0,0,1,0,0,0,0,0,22,8,2,11.59
1,1,0,0,1,0,0,0,0,1,0,0,0,8,8,1,3.78
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,7.54
1,0,0,0,0,0,0,0,1,1,0,1,1,22,8,0,13.95
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,5.19
1,0,1,1,0,1,1,0,0,1,0,1,0,22,160,0,7.56
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,5.81
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.85
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,8.02
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,6.21
1,0,0,0,0,1,0,1,0,1,0,1,1,22,320,0,15.26
0,0,0,1,1,0,0,0,0,0,0,1,0,44,8,2,15.84
1,1,1,0,0,0,0,0,0,1,1,0,0,22,8,0,5.59
1,0,1,0,0,0,0,1,0,1,0,1,1,22,320,0,10.85
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,1,8.16
0,0,0,1,0,0,0,1,0,1,0,0,0,44,8,2,19.48
0,0,1,0,0,0,0,1,0,1,0,1,1,48,8,0,18.34
0,1,0,0,1,0,0,0,0,1,0,1,0,44,8,1,14.65
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,4.14
0,0,1,0,0,0,0,0,1,1,0,1,1,48,8,0,18.36
0,0,0,0,0,0,0,1,0,1,0,0,1,44,8,1,22.31
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,15.97
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,16.41
1,0,1,0,0,0,0,0,1,1,0,0,1,48,8,0,21.01
1,0,1,1,1,0,0,0,0,1,0,1,0,48,8,0,15.71
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.28
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,1,6.32
1,0,1,0,0,1,0,1,0,1,0,0,1,22,320,0,13.03
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,5.3
1,0,1,1,0,1,0,1,0,0,0,1,0,22,320,0,10.13
0,1,1,0,1,0,0,0,0,1,0,0,0,44,8,1,15.63
0,1,0,0,0,0,0,1,0,0,0,0,0,48,8,0,13.38
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,2,11.31
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,1,2.64
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,1,8.01
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.28
1,0,1,1,0,0,0,1,0,1,0,1,0,44,320,0,15.51
0,0,0,0,0,0,0,1,0,0,0,1,1,22,8,1,13.93
0,1,0,0,0,0,1,0,0,1,0,1,0,44,160,0,10.13
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,1,2.05
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,18.8
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,5.33
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,2,4.3
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,3.5
0,0,1,1,0,0,1,0,0,1,0,0,0,44,160,0,13.5
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,3.68
0,0,1,0,0,0,0,1,0,0,0,0,1,22,8,1,13.4
1,0,1,0,0,0,1,0,0,1,0,0,1,22,8,0,13.41
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.16
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.2
0,0,0,1,0,0,1,0,0,1,0,1,0,44,160,0,13.09
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,17.73
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.58
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.14
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,8.6
0,0,0,1,0,0,0,0,1,1,0,0,0,44,8,1,11.3
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.26
0,0,1,0,0,0,1,0,0,0,0,0,1,22,8,0,8.1
1,0,1,0,1,0,0,0,0,1,0,0,1,48,8,0,20.92
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,2,10.04
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,9.58
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,5.26
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.36
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,8.04
0,0,0,0,0,0,1,0,0,0,0,1,1,22,8,0,7.98
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,3.48
1,0,0,0,0,0,1,0,0,1,0,1,1,22,8,0,13.14
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,0,9.41
0,0,0,0,0,0,0,1,0,1,0,0,1,22,8,1,13.4
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,5.24
1,0,1,1,1,0,0,0,0,1,0,1,0,48,8,2,17.11
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.55
1,0,1,1,0,0,0,1,0,1,0,1,0,48,8,2,16.1
0,0,1,0,0,0,0,1,0,0,0,0,1,44,8,1,22.36
0,0,1,0,1,0,0,0,0,0,0,1,1,22,8,1,13.11
0,0,0,1,0,1,1,0,0,1,0,0,0,44,160,0,13.73
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,2,12.55
0,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,14.14
0,0,1,1,0,0,0,0,1,0,0,1,0,22,8,1,10.8
1,0,1,0,0,0,0,1,0,1,0,0,1,48,8,0,21.06
1,1,1,0,1,0,0,0,0,1,0,1,0,48,8,2,12.53
0,0,0,0,0,0,0,1,0,0,0,1,1,44,8,1,21.3
0,0,0,1,0,0,0,1,0,1,0,0,0,44,8,1,18.89
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,1,9.98
1,0,1,0,0,0,1,0,0,1,0,0,1,44,8,0,22.66
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.57
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,2,7.99
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,5.6
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,5.29
1,0,1,1,0,0,1,0,0,1,0,1,0,48,8,2,16.13
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,2.66
0,1,0,0,0,0,0,0,1,0,0,0,0,48,8,0,13.4
1,0,0,0,0,0,1,0,0,1,0,1,1,44,8,0,21.3
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,8.88
0,1,0,0,0,0,0,0,1,0,0,0,0,48,8,0,16.07
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,5.24
1,0,1,0,0,0,0,0,0,0,1,1,1,48,8,0,18.22
0,1,0,0,0,0,0,0,1,0,0,0,0,48,8,1,13.14
1,1,1,0,0,0,1,0,0,1,0,1,0,48,8,2,12.56
1,0,1,1,0,1,0,1,0,1,0,0,0,44,320,0,16.28
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,8.01
1,0,1,1,0,0,0,0,1,1,0,1,0,48,8,2,16.1
1,0,0,0,0,0,1,0,0,1,0,0,1,22,8,0,8.14
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.58
1,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,8.11
1,0,0,1,0,1,0,1,0,1,0,1,0,22,320,0,9.6
0,0,1,1,0,0,0,1,0,0,0,0,0,22,8,1,11.06
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,11.05
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2.12
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,2.05
1,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,8.13
0,1,0,0,0,0,0,0,1,0,0,0,0,22,8,1,9.36
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,11.47
0,1,1,0,0,1,1,0,0,0,0,0,0,22,160,0,6.21
1,1,1,0,0,1,0,1,0,1,0,1,0,48,8,0,6.4
1,1,1,0,0,1,0,1,0,1,0,1,0,48,8,0,6.84
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.53
1,1,1,0,0,0,0,0,1,1,0,1,0,48,8,2,12.52
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,0,13.76
1,0,1,0,0,1,0,1,0,0,0,1,1,44,320,0,19.44
0,1,1,0,0,0,1,0,0,0,0,1,0,22,160,0,5.92
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,2.05
0,0,0,1,0,1,1,0,0,0,0,1,0,22,160,0,8.04
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,13.39
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.5
0,1,0,0,0,1,1,0,0,0,0,1,0,22,160,0,6.42
1,0,0,1,0,0,0,1,0,0,0,1,0,44,8,0,11.16
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,5.23
0,0,0,0,0,0,0,0,1,1,0,0,1,44,8,0,13.96
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,13.13
0,1,0,0,1,0,0,0,0,0,0,0,0,48,8,0,13.37
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,1,2.06
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,1,13.2
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,1,16.84
0,1,1,0,0,0,1,0,0,1,0,0,0,22,160,0,6.35
1,1,1,0,0,1,0,1,0,1,0,1,0,48,8,0,6.52
1,0,0,0,0,1,0,1,0,1,0,1,1,44,320,0,18.19
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,7.52
0,0,0,1,0,0,0,1,0,0,0,1,0,44,8,1,17.9
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,5.7
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,1,2.13
1,0,0,1,0,0,0,1,0,1,0,0,0,44,8,1,11.3
0,0,1,0,0,0,0,0,1,1,0,0,1,22,8,1,13.42
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,8.08
1,0,0,1,0,0,0,1,0,0,0,1,0,44,8,1,11.16
1,1,1,0,0,1,0,1,0,1,0,1,0,48,8,0,6.55
0,0,1,0,1,0,0,0,0,0,0,0,1,22,8,0,8.09
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,1,8.11
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,1,14.02
0,0,1,1,0,0,0,1,0,0,0,0,0,44,8,1,18.87
1,0,0,0,0,0,0,1,0,0,0,1,1,44,8,1,13.77
1,1,1,0,1,0,0,0,0,0,0,1,0,48,8,0,11.54
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.65
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.23
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.46
0,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,9.16
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,2,11.25
1,0,1,0,1,0,0,0,0,1,0,0,1,44,8,0,22.57
0,1,1,0,0,0,0,0,1,1,0,0,0,22,8,1,9.35
1,0,0,0,1,0,0,0,0,1,0,1,1,44,8,0,22.7
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,1,11.89
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.6
1,1,1,0,0,1,0,0,1,1,0,1,0,48,8,0,6.92
1,0,1,0,0,0,0,0,1,1,0,0,1,44,8,0,22.61
1,1,1,0,0,1,0,0,1,1,0,1,0,48,8,0,6.58
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,2,4.31
1,0,0,1,0,0,0,1,0,0,0,0,0,44,8,1,19.16
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,1,2.05
1,1,0,0,0,1,0,1,0,1,0,1,0,44,320,0,12.22
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,2,8.02
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,2.65
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,1,2.67
1,0,0,1,0,0,0,1,0,1,0,0,0,44,8,0,11.27
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.18
1,0,0,1,0,0,0,1,0,0,0,0,0,22,8,1,11.06
1,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,13.68
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,1,7.99
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,3.87
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,8.61
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,1,7.97
1,1,1,0,0,1,0,1,0,0,0,1,0,44,320,0,12.17
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,2,3.86
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.2
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,8.07
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,0,15.26
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,15.53
